statefp,countyfp,statename,countyname,pop2010,pop2015,rate
39,011,Ohio,Auglaize County,45949,45841,-0.0023504320007
39,013,Ohio,Belmont County,70400,69461,-0.0133380681818
39,015,Ohio,Brown County,44846,44116,-0.0162779289123
39,017,Ohio,Butler County,368130,374158,0.0163746502594
39,019,Ohio,Carroll County,28836,28187,-0.022506588986
39,021,Ohio,Champaign County,40097,39128,-0.0241663964885
39,023,Ohio,Clark County,138333,136554,-0.0128602719525
39,025,Ohio,Clermont County,197363,201560,0.0212653840892
39,027,Ohio,Clinton County,42040,41835,-0.00487630827783
39,029,Ohio,Columbiana County,107841,105686,-0.0199831233019
39,031,Ohio,Coshocton County,36901,36516,-0.0104333215902
39,033,Ohio,Crawford County,43784,42480,-0.029782568975
39,035,Ohio,Cuyahoga County,1280122,1259828,-0.0158531764941
39,037,Ohio,Darke County,52959,52196,-0.0144073717404
39,039,Ohio,Defiance County,39037,38510,-0.0135000128084
39,041,Ohio,Delaware County,174214,189113,0.0855212554674
39,043,Ohio,Erie County,77079,75828,-0.0162301015841
39,045,Ohio,Fairfield County,146156,150381,0.028907468732
39,047,Ohio,Fayette County,29030,28800,-0.00792283844299
39,049,Ohio,Franklin County,1163414,1231393,0.0584306188511
39,051,Ohio,Fulton County,42698,42580,-0.00276359548457
39,053,Ohio,Gallia County,30934,30397,-0.0173595396651
39,055,Ohio,Geauga County,93389,94295,0.00970135669083
39,057,Ohio,Greene County,161573,163820,0.0139070265453
39,059,Ohio,Guernsey County,40087,39590,-0.0123980342755
39,061,Ohio,Hamilton County,802374,806631,0.00530550591121
39,063,Ohio,Hancock County,74782,75337,0.00742157203605
39,065,Ohio,Hardin County,32058,31796,-0.0081726870048
39,067,Ohio,Harrison County,15864,15543,-0.0202344931921
39,069,Ohio,Henry County,28215,27937,-0.00985291511607
39,071,Ohio,Highland County,43589,43045,-0.0124802128977
39,073,Ohio,Hocking County,29380,28725,-0.0222940776038
39,075,Ohio,Holmes County,42366,43898,0.0361610725582
39,077,Ohio,Huron County,59626,58714,-0.0152953409586
39,079,Ohio,Jackson County,33225,32748,-0.0143566591422
39,081,Ohio,Jefferson County,69709,67694,-0.0289058801589
39,083,Ohio,Knox County,60921,61167,0.00403801644753
39,085,Ohio,Lake County,230041,229230,-0.00352545850522
39,087,Ohio,Lawrence County,62450,61623,-0.0132425940753
39,089,Ohio,Licking County,166492,169390,0.0174062417413
39,091,Ohio,Logan County,45858,45507,-0.00765406254089
39,093,Ohio,Lorain County,301356,304216,0.00949043656008
39,095,Ohio,Lucas County,441815,435286,-0.0147776784401
39,097,Ohio,Madison County,43435,43918,0.0111200644641
39,099,Ohio,Mahoning County,238823,233204,-0.0235278846677
39,101,Ohio,Marion County,66501,65720,-0.011744184298
39,103,Ohio,Medina County,172332,176029,0.0214527771975
39,105,Ohio,Meigs County,23770,23331,-0.0184686579722
39,107,Ohio,Mercer County,40814,40831,0.000416523741853
39,109,Ohio,Miami County,102506,103900,0.013599203949
39,111,Ohio,Monroe County,14642,14465,-0.0120885124983
39,113,Ohio,Montgomery County,535153,533116,-0.00380638807967
39,115,Ohio,Morgan County,15054,14843,-0.0140162083167
39,117,Ohio,Morrow County,34827,35152,0.0093318402389
39,119,Ohio,Muskingum County,86074,85818,-0.0029741850036
39,121,Ohio,Noble County,14645,14363,-0.0192557186753
39,123,Ohio,Ottawa County,41428,41154,-0.00661388432944
39,125,Ohio,Paulding County,19614,18989,-0.0318649943918
39,127,Ohio,Perry County,36058,35812,-0.00682234178268
39,129,Ohio,Pickaway County,55698,56876,0.0211497719846
39,131,Ohio,Pike County,28709,28256,-0.0157790239994
39,133,Ohio,Portage County,161419,161882,0.00286831166096
39,135,Ohio,Preble County,42270,41586,-0.0161816891412
39,137,Ohio,Putnam County,34499,34171,-0.00950752195716
39,139,Ohio,Richland County,124475,121942,-0.0203494677646
39,141,Ohio,Ross County,78064,77159,-0.0115930518549
39,143,Ohio,Sandusky County,60944,60179,-0.0125525072197
39,145,Ohio,Scioto County,79499,77258,-0.0281890338243
39,147,Ohio,Seneca County,56745,55669,-0.0189620230857
39,149,Ohio,Shelby County,49423,48951,-0.00955020941667
39,151,Ohio,Stark County,375586,375736,0.00039937590858
39,153,Ohio,Summit County,541781,541943,0.000299013808162
39,155,Ohio,Trumbull County,210312,205175,-0.0244256152764
39,157,Ohio,Tuscarawas County,92582,92788,0.00222505454624
39,159,Ohio,Union County,52300,53776,0.0282217973231
39,161,Ohio,Van Wert County,28744,28462,-0.00981074311161
39,163,Ohio,Vinton County,13435,13234,-0.0149609229624
39,165,Ohio,Warren County,212693,221659,0.0421546548311
39,167,Ohio,Washington County,61778,61213,-0.00914565055521
39,169,Ohio,Wayne County,114520,115537,0.00888054488299
39,171,Ohio,Williams County,37642,37291,-0.00932469050529
39,173,Ohio,Wood County,125488,129590,0.0326883845467
39,175,Ohio,Wyandot County,22615,22353,-0.0115852310413
40,001,Oklahoma,Adair County,22683,22186,-0.0219106820086
40,003,Oklahoma,Alfalfa County,5642,5790,0.0262318326834
40,005,Oklahoma,Atoka County,14182,13796,-0.0272175997744
40,007,Oklahoma,Beaver County,5636,5486,-0.0266146202981
40,009,Oklahoma,Beckham County,22119,23691,0.0710701207107
40,011,Oklahoma,Blaine County,11943,9917,-0.169639119149
40,013,Oklahoma,Bryan County,42416,44486,0.0488023387401
40,015,Oklahoma,Caddo County,29600,29317,-0.00956081081081
40,017,Oklahoma,Canadian County,115541,129582,0.121523961191
40,019,Oklahoma,Carter County,47557,48821,0.0265786319574
40,021,Oklahoma,Cherokee County,46987,48341,0.0288164811544
40,023,Oklahoma,Choctaw County,15205,15161,-0.00289378493916
40,025,Oklahoma,Cimarron County,2475,2294,-0.0731313131313
40,027,Oklahoma,Cleveland County,255755,269908,0.0553381165569
40,029,Oklahoma,Coal County,5925,5807,-0.0199156118143
40,031,Oklahoma,Comanche County,124098,125033,0.00753436799948
40,033,Oklahoma,Cotton County,6193,6150,-0.00694332310673
40,035,Oklahoma,Craig County,15029,14582,-0.0297424978375
40,037,Oklahoma,Creek County,69967,70632,0.00950448068375
40,039,Oklahoma,Custer County,27469,29500,0.0739378936255
40,041,Oklahoma,Delaware County,41487,41446,-0.000988261383084
40,043,Oklahoma,Dewey County,4810,4914,0.0216216216216
40,045,Oklahoma,Ellis County,4151,4150,-0.00024090580583
40,047,Oklahoma,Garfield County,60580,63091,0.041449323209
40,049,Oklahoma,Garvin County,27576,27561,-0.000543951261967
40,051,Oklahoma,Grady County,52431,53854,0.0271404321871
40,053,Oklahoma,Grant County,4527,4501,-0.00574331787055
40,055,Oklahoma,Greer County,6239,6151,-0.0141048244911
40,057,Oklahoma,Harmon County,2922,2798,-0.0424366872005
40,059,Oklahoma,Harper County,3685,3812,0.0344640434193
40,061,Oklahoma,Haskell County,12769,12896,0.00994596287885
40,063,Oklahoma,Hughes County,14003,13806,-0.0140684139113
40,065,Oklahoma,Jackson County,26446,25998,-0.0169401799894
40,067,Oklahoma,Jefferson County,6472,6292,-0.0278121137206
40,069,Oklahoma,Johnston County,10957,11103,0.0133248151866
40,071,Oklahoma,Kay County,46562,45478,-0.0232807869078
40,073,Oklahoma,Kingfisher County,15034,15532,0.0331249168551
40,075,Oklahoma,Kiowa County,9446,9336,-0.0116451408003
40,077,Oklahoma,Latimer County,11154,10693,-0.0413304644074
40,079,Oklahoma,Le Flore County,50384,49761,-0.0123650365195
40,081,Oklahoma,Lincoln County,34273,34619,0.0100954103813
40,083,Oklahoma,Logan County,41848,45276,0.0819155037278
40,085,Oklahoma,Love County,9423,9773,0.0371431603523
40,087,Oklahoma,McClain County,34506,37313,0.0813481713325
40,089,Oklahoma,McCurtain County,33151,33050,-0.00304666525897
40,091,Oklahoma,McIntosh County,20252,20088,-0.00809796563302
40,093,Oklahoma,Major County,7527,7750,0.0296266772951
40,095,Oklahoma,Marshall County,15840,16182,0.0215909090909
40,097,Oklahoma,Mayes County,41259,40816,-0.01073705131
40,099,Oklahoma,Murray County,13488,13803,0.0233540925267
40,101,Oklahoma,Muskogee County,70990,69966,-0.0144245668404
40,103,Oklahoma,Noble County,11561,11494,-0.00579534642332
40,105,Oklahoma,Nowata County,10536,10524,-0.00113895216401
40,107,Oklahoma,Okfuskee County,12191,12186,-0.000410138626856
40,109,Oklahoma,Oklahoma County,718633,766215,0.0662118216113
40,111,Oklahoma,Okmulgee County,40069,39095,-0.0243080685817
40,113,Oklahoma,Osage County,47472,47981,0.0107221098753
40,115,Oklahoma,Ottawa County,31848,32105,0.00806958050741
40,117,Oklahoma,Pawnee County,16577,16401,-0.0106171201062
40,119,Oklahoma,Payne County,77350,80264,0.03767291532
40,121,Oklahoma,Pittsburg County,45837,44626,-0.0264197046054
40,123,Oklahoma,Pontotoc County,37492,38005,0.0136829190227
40,125,Oklahoma,Pottawatomie County,69442,71811,0.034114800841
40,127,Oklahoma,Pushmataha County,11572,11125,-0.0386277220878
40,129,Oklahoma,Roger Mills County,3647,3761,0.0312585686866
40,131,Oklahoma,Rogers County,86905,89815,0.0334848397676
40,133,Oklahoma,Seminole County,25482,25421,-0.00239384663684
40,135,Oklahoma,Sequoyah County,42391,41358,-0.0243683800807
40,137,Oklahoma,Stephens County,45048,44493,-0.0123201917954
40,139,Oklahoma,Texas County,20640,21853,0.058769379845
40,141,Oklahoma,Tillman County,7992,7628,-0.0455455455455
40,143,Oklahoma,Tulsa County,603403,629598,0.0434121142918
40,145,Oklahoma,Wagoner County,73085,75702,0.0358076212629
40,147,Oklahoma,Washington County,50976,51937,0.0188520087884
40,149,Oklahoma,Washita County,11629,11547,-0.00705133717431
40,151,Oklahoma,Woods County,8878,9288,0.0461815724262
40,153,Oklahoma,Woodward County,20081,21529,0.0721079627509
41,001,Oregon,Baker County,16134,16059,-0.00464856824098
41,003,Oregon,Benton County,85579,86316,0.00861192582292
41,005,Oregon,Clackamas County,375992,394972,0.0504797974425
41,007,Oregon,Clatsop County,37039,37474,0.011744377548
41,009,Oregon,Columbia County,49351,49459,0.00218840550343
41,011,Oregon,Coos County,63043,62475,-0.00900972352204
41,013,Oregon,Crook County,20978,20998,0.000953379731147
41,015,Oregon,Curry County,22364,22335,-0.00129672688249
41,017,Oregon,Deschutes County,157733,170388,0.0802305161254
41,019,Oregon,Douglas County,107667,106972,-0.00645508837434
41,021,Oregon,Gilliam County,1871,1932,0.0326028861571
41,023,Oregon,Grant County,7445,7180,-0.03559435863
41,025,Oregon,Harney County,7422,7126,-0.0398814335759
41,027,Oregon,Hood River County,22346,22885,0.0241206479907
41,029,Oregon,Jackson County,203206,210287,0.0348464120154
41,031,Oregon,Jefferson County,21720,22192,0.0217311233886
41,033,Oregon,Josephine County,82713,83599,0.010711738179
41,035,Oregon,Klamath County,66380,65455,-0.0139349201567
41,037,Oregon,Lake County,7895,7838,-0.00721975934136
41,039,Oregon,Lane County,351715,358337,0.0188277440541
41,041,Oregon,Lincoln County,46034,46406,0.0080809836208
41,043,Oregon,Linn County,116672,119356,0.023004662644
41,045,Oregon,Malheur County,31313,30359,-0.030466579376
41,047,Oregon,Marion County,315335,326110,0.0341700096723
41,049,Oregon,Morrow County,11173,11187,0.00125302067484
41,051,Oregon,Multnomah County,735334,776712,0.0562710278594
41,053,Oregon,Polk County,75403,77916,0.0333275864356
41,055,Oregon,Sherman County,1765,1710,-0.0311614730878
41,057,Oregon,Tillamook County,25250,25342,0.00364356435644
41,059,Oregon,Umatilla County,75889,76705,0.0107525464824
41,061,Oregon,Union County,25748,25691,-0.00221376417586
41,063,Oregon,Wallowa County,7008,6820,-0.0268264840183
41,065,Oregon,Wasco County,25213,25515,0.011977947884
41,067,Oregon,Washington County,529710,562998,0.0628419323781
41,069,Oregon,Wheeler County,1441,1375,-0.0458015267176
41,071,Oregon,Yamhill County,99193,101758,0.0258586795439
42,001,Pennsylvania,Adams County,101407,101714,0.00302740441981
42,003,Pennsylvania,Allegheny County,1223348,1231255,0.00646341024794
42,005,Pennsylvania,Armstrong County,68941,67785,-0.0167679610101
42,007,Pennsylvania,Beaver County,170539,169392,-0.00672573428952
42,009,Pennsylvania,Bedford County,49762,48946,-0.0163980547406
42,011,Pennsylvania,Berks County,411442,413691,0.00546614103567
42,013,Pennsylvania,Blair County,127089,125955,-0.00892288081581
42,015,Pennsylvania,Bradford County,62622,61784,-0.013381878573
42,017,Pennsylvania,Bucks County,625249,626685,0.0022966850007
42,019,Pennsylvania,Butler County,183862,185943,0.0113182713122
42,021,Pennsylvania,Cambria County,143679,137732,-0.0413908782773
42,023,Pennsylvania,Cameron County,5085,4805,-0.055063913471
42,025,Pennsylvania,Carbon County,65249,64441,-0.0123833315453
42,027,Pennsylvania,Centre County,153990,158742,0.0308591466978
42,029,Pennsylvania,Chester County,498886,512784,0.027858067775
42,031,Pennsylvania,Clarion County,39988,38821,-0.0291837551265
42,033,Pennsylvania,Clearfield County,81642,81191,-0.00552411748855
42,035,Pennsylvania,Clinton County,39238,39745,0.0129211478669
42,037,Pennsylvania,Columbia County,67295,67122,-0.00257077048815
42,039,Pennsylvania,Crawford County,88765,87175,-0.0179124654988
42,041,Pennsylvania,Cumberland County,235406,243762,0.0354961215942
42,043,Pennsylvania,Dauphin County,268100,271453,0.0125065274151
42,045,Pennsylvania,Delaware County,558979,562960,0.00712191334558
42,047,Pennsylvania,Elk County,31946,31194,-0.023539723283
42,049,Pennsylvania,Erie County,280566,278443,-0.00756684701639
42,051,Pennsylvania,Fayette County,136606,134086,-0.0184472131532
42,053,Pennsylvania,Forest County,7716,7518,-0.0256609642302
42,055,Pennsylvania,Franklin County,149618,152892,0.0218823938296
42,057,Pennsylvania,Fulton County,14845,14632,-0.0143482654092
42,059,Pennsylvania,Greene County,38686,37843,-0.0217908287236
42,061,Pennsylvania,Huntingdon County,45913,45750,-0.00355019275586
42,063,Pennsylvania,Indiana County,88880,87706,-0.0132088208821
42,065,Pennsylvania,Jefferson County,45200,44638,-0.0124336283186
42,067,Pennsylvania,Juniata County,24636,24796,0.00649456080533
42,069,Pennsylvania,Lackawanna County,214437,212719,-0.00801167708931
42,071,Pennsylvania,Lancaster County,519445,533320,0.0267112013784
42,073,Pennsylvania,Lawrence County,91108,88771,-0.0256508758836
42,075,Pennsylvania,Lebanon County,133568,136359,0.0208957235266
42,077,Pennsylvania,Lehigh County,349497,357823,0.0238228082072
42,079,Pennsylvania,Luzerne County,320918,318829,-0.00650945101241
42,081,Pennsylvania,Lycoming County,116111,116508,0.00341914202789
42,083,Pennsylvania,McKean County,43450,42554,-0.0206214039125
42,085,Pennsylvania,Mercer County,116638,114884,-0.015037980761
42,087,Pennsylvania,Mifflin County,46682,46552,-0.00278479928024
42,089,Pennsylvania,Monroe County,169842,166314,-0.0207722471473
42,091,Pennsylvania,Montgomery County,799874,816857,0.0212320940548
42,093,Pennsylvania,Montour County,18267,18641,0.0204740789402
42,095,Pennsylvania,Northampton County,297735,300654,0.00980402035367
42,097,Pennsylvania,Northumberland County,94528,93944,-0.00617806364252
42,099,Pennsylvania,Perry County,45969,45634,-0.00728751985033
42,101,Pennsylvania,Philadelphia County,1526006,1560297,0.0224710780954
42,103,Pennsylvania,Pike County,57369,56191,-0.0205337377329
42,105,Pennsylvania,Potter County,17457,17206,-0.0143781864009
42,107,Pennsylvania,Schuylkill County,148289,145797,-0.0168050226247
42,109,Pennsylvania,Snyder County,39702,40323,0.015641529394
42,111,Pennsylvania,Somerset County,77742,76218,-0.0196033032338
42,113,Pennsylvania,Sullivan County,6428,6339,-0.0138456751711
42,115,Pennsylvania,Susquehanna County,43356,41920,-0.0331211366362
42,117,Pennsylvania,Tioga County,41981,42274,0.0069793478002
42,119,Pennsylvania,Union County,44947,44874,-0.00162413509244
42,121,Pennsylvania,Venango County,54984,53529,-0.0264622435618
42,123,Pennsylvania,Warren County,41815,40703,-0.0265933277532
42,125,Pennsylvania,Washington County,207820,208187,0.00176595130401
42,127,Pennsylvania,Wayne County,52822,51401,-0.0269016697588
42,129,Pennsylvania,Westmoreland County,365169,359320,-0.0160172413321
42,131,Pennsylvania,Wyoming County,28276,28131,-0.00512802376574
42,133,Pennsylvania,York County,434972,440755,0.0132951086507
44,001,Rhode Island,Bristol County,49875,49060,-0.0163408521303
44,003,Rhode Island,Kent County,166158,165128,-0.0061989191011
44,005,Rhode Island,Newport County,82888,82358,-0.00639417044687
44,007,Rhode Island,Providence County,626667,631974,0.0084686125167
44,009,Rhode Island,Washington County,126979,126653,-0.0025673536569
45,001,South Carolina,Abbeville County,25417,24965,-0.0177833733328
45,003,South Carolina,Aiken County,160099,164753,0.0290695132387
45,005,South Carolina,Allendale County,10419,9695,-0.0694884345907
45,007,South Carolina,Anderson County,187126,192810,0.0303752551757
45,009,South Carolina,Bamberg County,15987,15182,-0.0503534121474
45,011,South Carolina,Barnwell County,22621,21959,-0.0292648424031
